 4204          688          -160           8.350006 
 4220          686          -160           8.133331 
 4236          684          -160           8.400009 
 4252          682          -160           8.099991 
 4267          680          -160           8.400009 
 4283          678          -160           8.333344 
 4299          676          -160           8.149994 
 4315          674          -160           8.433334 
 4330          671          -160           8.100006 
 4346          669          -160           8.200012 
 4362          667          -160           8 
 4377          665          -160           8 
 4393          662          -160           8.033325 
 4409          660          -160           7.849991 
 4424          657          -160           8.03334 
 4440          655          -160           7.849991 
 4456          652          -160           8.03334 
 4472          650          -160           7.899994 
 4487          647          -160           7.96666 
 4503          645          -160           7.700012 
 4518          642          -160           8.099991 
 4534          640          -160           7.96666 
 4550          637          -160           8 
 4565          634          -160           7.600006 
 4581          632          -160           7.600006 
 4597          629          -160           7.299988 
 4612          626          -160           7.699997 
 4628          623          -160           7.100006 
 4643          620          -160           7.5 
 4659          618          -160           7.300003 
 4675          615          -160           7.833328 
 4690          612          -160           7.433334 
 4706          610          -160           7.800018 
 4721          607          -150           17.39999 
 4737          605          -150           17.59999 
 4752          603          -150           17.46666 
 4768          600          -150           17.16666 
 4783          598          -150           17.16667 
 4799          595          -150           17.43332 
 4815          593          -150           17.70001 
 4830          590          -150           17.62502 
 4846          588          -150           17.43333 
 4861          586          -140           27.70001 
 4877          583          -140           27.60001 
 4892          581          -110           57.53333 
 4908          578          -40            127.45 
 4923          576           190           357.2 
 4939          573           610           777.4667 
 4955          571           1310          1477.2 
 4970          568           1660          1827.6 
 4986          565           1700          1867.2 
 5001          562           1700          1867.3 
 5017          559           1690          1857.1 
 5033          556           1690          1857.5 
 5048          554           1690          1857.233 
 5064          551           1690          1856.667 
 5080          548           1690          1856.9 
 5095          546           1690          1856.6 
 5111          543           1690          1856.7 
 5126          540           1690          1856.2 
 5142          538           1690          1856.32 
 5157          535           1690          1856.9 
 5173          532           1690          1856.84 
 5188          530           1690          1856.5 
 5204          527           1690          1856.65 
 5219          524           1690          1856.96 
 5235          521           1690          1856.7 
 5251          518           1690          1857.1 
 5266          515           1690          1856.95 
 5282          512           1690          1856.7 
 5297          510           1700          1866.775 
 5313          507           1700          1866.6 
 5329          504           1700          1866.7 
 5344          502           1700          1866.633 
 5360          499           1700          1866.467 
 5375          496           1700          1866.6 
 5391          493           1700          1866.6 
 5406          490           1700          1866.6 
 5422          488           1700          1866.6 
 5438          485           1690          1856.6 
 5453          482           1700          1866.6 
 5469          478           1700          1866.5 
 5484          475           1690          1856.6 
 5500          472           1700          1866.4 
 5515          469           1690          1856.467 
 5531          466           1690          1856.3 
 5546          463           1680          1846.367 
 5562          460           1680          1846.133 
 5578          457           1700          1866.367 
 5593          454           1700          1866.133 
 5609          451           1690          1856.375 
 5624          448           1690          1856.1 
 5640          445           1690          1856.433 
 5655          443           1690          1856 
 5671          440           1690          1856.4 
 5686          437           1690          1856.25 
 5702          434           1690          1856.3 
 5717          431           1680          1845.8 
 5733          428           1680          1846.2 
 5749          425           1680          1846.05 
 5764          422           1680          1845.767 
 5780          419           1680          1845.95 
 5795          416           1680          1845.733 
 5811          413           1680          1845.98 
 5826          410           1680          1845.92 
 5842          407           1680          1845.767 
 5857          404           1680          1845.95 
 5873          402           1680          1845.8 
 5888          399           1670          1835.9 
 5904          396           1670          1835.825 
 5919          393           1670          1835.667 
 5935          390           1670          1835.85 
 5950          387           1670          1835.633 
 5966          384           1670          1835.875 
 5981          381           1670          1835.7 
 5997          378           1670          1835.8 
 6012          375           1670          1835.725 
 6028          372           1660          1825.567 
 6043          368           1660          1825.6 
 6059          365           1660          1825.6 
 6074          362           1660          1825.633 
 6090          359           1660          1825.5 
 6105          356           1660          1825.533 
 6121          353           1660          1825.4 
 6137          350           1660          1825.433 
 6152          347           1650          1815.267 
 6168          344           1650          1815.433 
 6183          341           1650          1815.3 
 6198          338           1650          1815.333 
 6214          335           1650          1815.167 
 6229          332           1650          1815.35 
 6245          329           1650          1815.067 
 6260          326           1650          1815.467 
 6276          323           1640          1805.3 
 6291          320           1640          1805.45 
 6307          317           1640          1805.1 
 6322          314           1640          1805.2 
 6338          311           1640          1804.9 
 6353          307           1640          1805.1 
 6369          304           1640          1805 
 6384          301           1640          1805.2 
 6400          298           1630          1795.3 
 6415          295           1630          1795.1 
 6431          292           1630          1795.1 
 6446          289           1630          1795 
 6462          286           1630          1795.3 
 6477          284           1630          1795.233 
 6493          281           1630          1795.067 
 6508          278           1630          1795.233 
 6524          275           1630          1795.133 
 6539          272           1630          1795.033 
 6555          269           1620          1784.9 
 6570          267           1620          1784.95 
 6586          264           1620          1784.8 
 6601          261           1620          1784.767 
 6617          258           1620          1784.933 
 6632          255           1620          1784.8 
 6647          252           1620          1784.833 
 6663          250           1620          1784.7 
 6679          247           1620          1784.833 
 6694          244           1610          1774.567 
 6710          242           1610          1774.5 
 6725          239           1610          1774.3 
 6740          237           1610          1774.2 
 6756          235           1610          1774.267 
 6771          232           1610          1774.3 
 6787          230           1610          1774.5 
 6802          228           1610          1774.9 
 6818          226           1610          1774.8 
 6833          224           1600          1764.867 
 6849          221           1600          1765.067 
 6864          219           1600          1764.8 
 6880          216           1600          1764.933 
 6895          214           1600          1764.5 
 6911          211           1600          1764.8 
 6926          209           1590          1754.6 
 6941          206           1590          1754.7 
 6957          204           1590          1754.633 
 6973          201           1590          1754.5 
 6988          199           1590          1754.5 
 7004          196           1590          1754.5 
 7019          194           1580          1744.45 
 7035          191           1580          1744.567 
 7050          189           1580          1744.65 
 7066          187           1580          1744.733 
 7081          184           1580          1744.967 
 7097          181           1580          1744.85 
 7112          179           1570          1734.7 
 7127          177           1570          1735 
 7143          174           1570          1734.4 
 7158          172           1570          1734.333 
 7174          169           1570          1734.45 
 7189          167           1570          1734.733 
 7205          165           1560          1724.2 
 7220          162           1560          1724.8 
 7236          160           1560          1724.4 
 7251          158           1560          1724.4 
 7267          155           1560          1724.2 
 7282          153           1560          1724.267 
 7298          150           1560          1724.3 
 7313          148           1560          1724.367 
 7329          146           1560          1724.55 
 7344          144           1560          1724.4 
 7360          141           1560          1724.45 
 7375          139           1560          1724.35 
 7391          137           1560          1724.2 
 7406          134           1560          1724.167 
 7422          132           1560          1724.3 
 7437          130           1560          1724.2 
 7453          128           1560          1724.4 
 7468          125           1560          1724.4 
 7484          123           1560          1724.4 
 7499          121           1560          1724.467 
 7514          119           1560          1724.4 
 7530          117           1560          1724.2 
 7545          115           1560          1724.2 
 7561          113           1560          1724.25 
 7576          111           1560          1724.033 
 7592          109           1560          1724.2 
 7607          107           1560          1724.1 
 7623          105           1560          1724.4 
 7638          103           1560          1724.1 
 7654          101           1560          1724.4 
 7669          99            1560          1724.2 
 7685          97            1560          1724.2 
 7700          95            1560          1724.1 
 7716          94            1560          1724.15 
 7731          92            1560          1724.35 
 7747          90            1560          1724.15 
 7762          88            1560          1724.25 
 7778          86            1560          1724.4 
 7793          85            1560          1724.4 
 7808          83            1560          1724.3 
 7824          81            1560          1724.6 
 7840          79            1560          1724.4 
 7855          77            1560          1724.4 
 7870          76            1560          1724.4 
 7886          74            1560          1724.5 
 7901          72            1560          1724.2 
 7917          71            1560          1724.5 
 7933          69            1560          1724.3 
 7948          67            1560          1724.4 
 7963          66            1560          1724.35 
 7979          64            1560          1724.3 
 7994          62            1560          1724.1 
 8010          61            1560          1724.1 
 8025          59            1560          1724 
 8042          57            1560          1724 
 8058          55            1560          1724 
 8073          52            1560          1724 
 8089          49            1560          1724 
