429.0142857	23.94285714
432.2571429	23.74285714
435.5428571	24.41428571
438.9	26.02857143
442.4142857	24.4
446.0428571	25.52857143
449.6428571	25.65714286
453.1428571	25.04285714
456.6571429	25.25714286
460.2857143	25.61428571
464.0142857	25.78571429
467.8428571	28.22857143
471.6428571	26.52857143
475.4571429	26.24285714
479.2714286	26.12857143
483.1285714	25.95714286
486.9	26.2
490.6285714	26.6
494.3714286	26.07142857
498.1857143	27.01428571
502.0857143	27.45714286
506.0857143	28
510.0714286	28.51428571
514.0428571	28.2
517.9857143	28.11428571
521.9	28.62857143
525.7142857	28.41428571
529.4285714	28.82857143
533.0714286	29.58571429
536.7571429	30.12857143
540.5	30.68571429
544.2285714	30.85714286
548.0142857	31.08571429
551.7857143	31.5
555.5857143	31.72857143
559.4285714	31.72857143
563.2285714	31.95714286
566.9285714	32.11428571
570.6428571	32.44285714
574.2428571	32.84285714
577.9	33.12857143
581.6571429	33.34285714
585.4714286	33.51428571
589.3	33.88571429
593.1857143	34.25714286
597.1142857	34.72857143
601.1285714	34.71428571
605.1571429	35.41428571
609.0714286	36.32857143
612.8714286	37.57142857
616.6142857	38.17142857
620.3571429	38.95714286
624.1	39.98571429
627.8714286	40.87142857
631.6285714	42.04285714
635.4428571	42.82857143
639.2714286	43.32857143
643.2	44.45714286
647.2	45.74285714
651.1	46.98571429
654.8285714	48.92857143
658.5714286	50.61428571
662.3	52.64285714
666.1285714	55.18571429
670.0285714	57.38571429
674.0428571	59.64285714
678.2	60.65714286
682.4142857	60.91428571
686.4571429	59.54285714
690.1571429	57.61428571
693.2857143	56
695.8571429	48.4
697.6571429	46
698.6428571	44.3
698.8714286	44.3
698.4142857	44.9
697.3714286	48.6
696.0142857	52.6
694.2571429	57.28571429
692.2285714	60.71428571
690.1	62.7
687.8428571	64.5
685.4714286	64.92857143
683.0428571	65.12857143
680.3857143	63.65714286
677.5714286	61.9
674.5857143	59.52857143
671.4714286	57.88571429
668.3714286	55.87142857
665.2142857	53.75714286
662	51.1
658.9428571	49.21428571
655.9	47.87142857
652.8714286	46.81428571
649.8428571	45.8
646.7857143	45.25714286
643.8	43.6
640.8714286	44.35714286
637.8714286	43.35714286
634.8142857	42.21428571
631.7571429	41.25714286
628.7	40.45714286
625.5571429	39.07142857
622.3428571	39.24285714
619.0428571	37.68571429
615.6428571	37.65714286
612.2857143	37.21428571
609.0285714	36.74285714
605.6857143	36.12857143
602.2142857	35.72857143
598.6142857	35.28571429
595	34.85714286
591.3	34.68571429
587.4428571	34.31428571
583.4428571	33.8
579.4142857	33.62857143
575.4571429	33.28571429
571.6714286	32.95714286
567.8857143	32.71428571
564.2571429	32.3
560.7428571	32.05714286
557.2714286	32.12857143
553.8571429	32.07142857
550.4714286	31.58571429
547.0428571	31.61428571
543.6	31.47142857
540.0571429	31.2
536.4285714	31
532.7	30.68571429
528.8142857	29.94285714
524.8285714	30.08571429
520.8	29.5
516.8142857	29.37142857
512.8142857	29.17142857
508.9	28.95714286
505.0285714	29.4
501.3428571	29.4
497.7	29.11428571
493.9428571	29.18571429
490.1142857	28.87142857
486.2428571	28.57142857
482.3142857	28.84285714
478.4142857	28.64285714
474.5142857	28.98571429
470.6142857	29.1
466.8428571	29.34285714
463.1571429	29.75714286
459.5571429	29.6
455.9714286	27.7
452.3714286	26.77142857
448.7142857	28.12857143
445.1142857	28.77142857
441.4428571	28.52857143
437.8	28.24285714
434.2	28.95714286
430.6142857	29.65714286
427.1	29
423.5714286	27.55714286
420.0428571	27.1
416.5	27.17142857
412.8714286	27.18571429
409.1571429	26.98571429
405.4142857	28.18571429
401.5428571	29.38571429
397.6428571	29.34285714
393.7	29.08571429
389.8285714	29.02857143
385.9571429	28.98571429
382.0857143	28.85714286
378.2571429	29.65714286
374.4714286	29.57142857
370.7142857	29.82857143
367	29.48571429
363.2571429	29.54285714
359.5	30.48571429
355.7571429	30.38571429
351.9428571	29.2
348.1	29.14285714
344.2428571	28.74285714
340.3285714	28.98571429
336.3857143	28.8
332.3857143	27.67142857
328.3428571	27.9
324.3	27.74285714
320.2285714	27.62857143
316.1714286	27.51428571
312.0857143	27.3
308	27.04285714
303.9714286	26.61428571
299.9571429	26.22857143
296	26.2
292.1571429	26.15714286
288.3428571	26.17142857
284.5714286	26.25714286
280.8428571	26.47142857
277.1428571	26.51428571
273.5285714	26.68571429
269.9714286	26.52857143
266.4428571	26.35714286
262.8857143	25.18571429
259.3571429	25.07142857
255.8428571	24.78571429
252.3571429	24.88571429
248.8428571	24.62857143
245.1857143	24.6
241.4571429	24.62857143
237.6857143	25.65714286
233.9	25.57142857
230.1	25.61428571
226.2714286	25.61428571
222.4285714	25.51428571
218.6857143	25.51428571
214.9285714	25.44285714
211.2571429	25.3
207.5285714	25.44285714
203.7714286	25.38571429
200	25.14285714
196.2	25.1
192.3714286	24.91428571
188.5571429	24.82857143
184.7285714	24.8
180.9571429	24.58571429
177.2714286	24.52857143
173.6571429	24.64285714
170.1428571	24.54285714
166.6857143	24.6
163.3	24.6
159.9571429	24.57142857
156.6428571	24.45714286
153.3285714	24.52857143
149.9714286	24.65714286
146.6142857	24.82857143
143.2142857	24.88571429
139.8	24.87142857
136.4	24.68571429
133.0142857	24.74285714
129.6285714	24.57142857
126.2571429	24.4
122.9142857	24.14285714
119.6285714	24.05714286
116.3571429	24.02857143
113.1142857	24.1
109.9428571	24.02857143
106.8285714	24.01428571
103.8142857	23.92857143
100.8142857	23.92857143
97.85714286	23.9
94.95714286	23.84285714
92.07142857	23.82857143
89.18571429	23.81428571
86.31428571	23.8
83.42857143	23.75714286
80.54285714	23.72857143
77.7	23.67142857
74.9	23.65714286
72.14285714	23.61428571
69.48571429	23.54285714
66.87142857	23.47142857
64.35714286	23.47142857
61.95714286	23.41428571
59.61428571	23.4
57.35714286	23.35714286
55.2	23.35714286
53.07142857	23.35714286
51.02857143	23.34285714
49.04285714	23.31428571
47.11428571	23.28571429
45.27142857	23.25714286
